0.88988,4.451,0.88988,0.89
0.89145,4.452,0.89145,0.886
0.89302,4.452,0.89302,0.882
0.89459,4.453,0.89459,0.878
0.89617,4.453,0.89617,0.873
0.89774,4.454,0.89774,0.869
0.89931,4.454,0.89931,0.865
0.90088,4.455,0.90088,0.861
0.90245,4.455,0.90245,0.857
0.90402,4.456,0.90402,0.853
0.90559,4.456,0.90559,0.849
0.90716,4.457,0.90716,0.845
0.90874,4.457,0.90874,0.84
0.91031,4.457,0.91031,0.836
0.91188,4.458,0.91188,0.832
0.91345,4.458,0.91345,0.828
0.91502,4.459,0.91502,0.824
0.91659,4.459,0.91659,0.82
0.91816,4.459,0.91816,0.816
0.91973,4.459,0.91973,0.812
0.9213,4.46,0.9213,0.808
0.92286,4.46,0.92286,0.804
0.92443,4.46,0.92443,0.8
0.926,4.461,0.926,0.796
0.92757,4.461,0.92757,0.792
0.92914,4.461,0.92914,0.789
0.93071,4.461,0.93071,0.785
0.93228,4.461,0.93228,0.781
0.93385,4.462,0.93385,0.777
0.93541,4.462,0.93541,0.773
0.93698,4.462,0.93698,0.769
0.93855,4.462,0.93855,0.765
0.94012,4.462,0.94012,0.761
0.94169,4.462,0.94169,0.758
0.94325,4.462,0.94325,0.754
0.94482,4.463,0.94482,0.75
0.94639,4.463,0.94639,0.746
0.94796,4.463,0.94796,0.742
0.94952,4.463,0.94952,0.739
0.95109,4.463,0.95109,0.735
0.95266,4.463,0.95266,0.731
0.95422,4.463,0.95422,0.727
0.95579,4.463,0.95579,0.724
0.95736,4.463,0.95736,0.72
0.95892,4.463,0.95892,0.716
0.96049,4.463,0.96049,0.712
0.96205,4.463,0.96205,0.709
0.96362,4.463,0.96362,0.705
0.96518,4.463,0.96518,0.701
0.96675,4.463,0.96675,0.698
0.96832,4.462,0.96832,0.694
0.96988,4.462,0.96988,0.691
0.97145,4.462,0.97145,0.687
0.97301,4.462,0.97301,0.683
0.97457,4.462,0.97457,0.68
0.97614,4.462,0.97614,0.676
0.9777,4.462,0.9777,0.673
0.97927,4.461,0.97927,0.669
0.98083,4.461,0.98083,0.665
0.9824,4.461,0.9824,0.662
0.98396,4.461,0.98396,0.658
0.98552,4.461,0.98552,0.655
0.98709,4.46,0.98709,0.651
0.98865,4.46,0.98865,0.648
0.99021,4.46,0.99021,0.644
0.99177,4.46,0.99177,0.641
0.99334,4.459,0.99334,0.637
0.9949,4.459,0.9949,0.634
0.99646,4.459,0.99646,0.631
0.99802,4.459,0.99802,0.627
0.99959,4.458,0.99959,0.624
1.0115,4.456,1.0115,0.598
1.0149,4.455,1.0149,0.591
1.0183,4.454,1.0183,0.584
1.0218,4.453,1.0218,0.577
1.0252,4.452,1.0252,0.569
1.0286,4.451,1.0286,0.562
1.032,4.45,1.032,0.555
1.0354,4.449,1.0354,0.549
1.0388,4.448,1.0388,0.542
1.0422,4.446,1.0422,0.535
1.0456,4.445,1.0456,0.528
1.0491,4.444,1.0491,0.521
1.0525,4.443,1.0525,0.515
1.0559,4.441,1.0559,0.508
1.0593,4.44,1.0593,0.502
1.0627,4.438,1.0627,0.495
1.0661,4.437,1.0661,0.489
1.0695,4.435,1.0695,0.482
1.073,4.434,1.073,0.476
1.0764,4.432,1.0764,0.469
1.0798,4.431,1.0798,0.463
1.0832,4.429,1.0832,0.457
1.0866,4.428,1.0866,0.451
1.09,4.426,1.09,0.445
1.0935,4.424,1.0935,0.439
1.0969,4.422,1.0969,0.432
1.1003,4.421,1.1003,0.426
1.1037,4.419,1.1037,0.421
1.1071,4.417,1.1071,0.415
1.1105,4.415,1.1105,0.409
1.114,4.413,1.114,0.403
1.1174,4.411,1.1174,0.397
1.1208,4.409,1.1208,0.392
1.1242,4.407,1.1242,0.386
1.1276,4.405,1.1276,0.38
1.1311,4.403,1.1311,0.375
1.1345,4.401,1.1345,0.369
1.1379,4.399,1.1379,0.364
1.1413,4.397,1.1413,0.358
1.1447,4.395,1.1447,0.353
1.1482,4.393,1.1482,0.348
