x_t_over_tau,B_terms_5,relative_error_terms_5,pseudo_Xc_terms_5,B_terms_10,relative_error_terms_10,pseudo_Xc_terms_10,B_terms_20,relative_error_terms_20,pseudo_Xc_terms_20,B_terms_50,relative_error_terms_50,pseudo_Xc_terms_50,B_terms_120,relative_error_terms_120,pseudo_Xc_terms_120,B_terms_300,relative_error_terms_300,pseudo_Xc_terms_300,B_terms_800,relative_error_terms_800,pseudo_Xc_terms_800
1.275051240713012957e-01,2.205236411612077063e-05,8.276251567000000000e+09,2.205212096452657453e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.776356839400250465e-15,3.333333333333333148e-01,1.776356839400248690e-15,1.776356839400250465e-15,3.333333333333333148e-01,1.776356839400248690e-15,1.776356839400250465e-15,3.333333333333333148e-01,1.776356839400248690e-15
1.366716356462006066e-01,2.212841704274381982e-05,8.304794228000000000e+09,2.212817221112932780e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.664535259100375697e-15,0.000000000000000000e+00,2.664535259100372147e-15,3.552713678800500929e-15,3.333333333333333148e-01,3.552713678800494618e-15,3.552713678800500929e-15,3.333333333333333148e-01,3.552713678800494618e-15
1.464971398307284844e-01,2.218682651022874097e-05,8.326715290333333015e+08,2.218658038441369967e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.664535259100375697e-14,0.000000000000000000e+00,2.664535259100340356e-14,2.575717417130363174e-14,3.333333333333333287e-02,2.575717417130330042e-14,2.575717417130363174e-14,3.333333333333333287e-02,2.575717417130330042e-14
1.570290124729377401e-01,2.223058459005500254e-05,1.738153678819444478e+08,2.223033749244043982e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.278976924368180335e-13,0.000000000000000000e+00,1.278976924368098545e-13,1.270095140171179082e-13,6.944444444444444059e-03,1.270095140171098303e-13,1.270095140171179082e-13,6.944444444444444059e-03,1.270095140171098303e-13
1.683180353330956669e-01,2.226250448789102165e-05,3.763566225675676018e+07,2.226225668017692809e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.930988785010413267e-14,9.504504504504504014e-01,2.930988785010370353e-14,5.915268275202834047e-13,0.000000000000000000e+00,5.915268275201084165e-13,5.924150059399835300e-13,1.501501501501501488e-03,5.924150059398080368e-13,5.915268275202834047e-13,0.000000000000000000e+00,5.915268275201084165e-13
1.804186409392071755e-01,2.228513421087541246e-05,8.856628202965054661e+06,2.228488589911657255e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.953104344920575386e-12,2.237910342393222840e-01,1.953104344918668185e-12,2.516209463010454783e-12,0.000000000000000000e+00,2.516209463007289040e-12,2.516209463010454783e-12,0.000000000000000000e+00,2.516209463007289040e-12,2.516209463010454783e-12,0.000000000000000000e+00,2.516209463007289040e-12
1.933891750455229985e-01,2.230069883069063508e-05,2.228683070300017949e+06,2.230045017195488900e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.443112958251731470e-12,5.627551926149476635e-02,9.443112958207146112e-12,1.000621807634161087e-11,0.000000000000000000e+00,1.000621807629154867e-11,1.000621807634161087e-11,0.000000000000000000e+00,1.000621807629154867e-11,1.000621807634161087e-11,0.000000000000000000e+00,1.000621807629154867e-11
2.072921779595369718e-01,2.231107683847710632e-05,5.981521415849128971e+05,2.231082794825326970e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.673683579563657986e-11,1.509667587389275194e-02,3.673683579496178143e-11,3.729994091372645926e-11,0.000000000000000000e+00,3.729994091303081329e-11,3.729994091372645926e-11,0.000000000000000000e+00,3.729994091303081329e-11,3.729994091372645926e-11,0.000000000000000000e+00,3.729994091303081329e-11
2.221946860939523760e-01,2.231781944139754614e-05,1.704690806637630449e+05,2.231757040071792033e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.303543939457085798e-10,4.314731143403752883e-03,1.303543939372124527e-10,1.309192754206378595e-10,0.000000000000000000e+00,1.309192754120679323e-10,1.309174990637984592e-10,1.356833692894261923e-05,1.309174990552287647e-10,1.309174990637984592e-10,1.356833692894261923e-05,1.309174990552287647e-10
2.381685551976158166e-01,2.232223636866592642e-05,5.139092424310585193e+04,2.232198722940146064e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.337898928952199640e-10,1.296422772872455687e-03,4.337898928011331324e-10,4.343529980133098434e-10,0.000000000000000000e+00,4.343529979189785282e-10,4.343547743701492436e-10,4.089661744077147047e-06,4.343547742758172047e-10,4.343547743701492436e-10,4.089661744077147047e-06,4.343547742758172047e-10
2.552908068239516659e-01,2.232561350012929324e-05,1.633092871659727462e+04,2.232536428547483956e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.135874031087951153e-10,5.511404096950417442e-01,6.135874029205503145e-10,1.366428747928694065e-09,4.119301200185043798e-04,1.366428746995130168e-09,1.366991853046783945e-09,0.000000000000000000e+00,1.366991852112450562e-09,1.366991853046783945e-09,0.000000000000000000e+00,1.366991852112450562e-09,1.366991853046783945e-09,0.000000000000000000e+00,1.366991852112450562e-09
2.736439997074668895e-01,2.232973242044522522e-05,5.452640696787561865e+03,2.232948311382589385e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.341058985029121686e-09,1.840056607915563636e-01,3.341058979447784610e-09,4.093900329849020636e-09,1.375284276032135680e-04,4.093900321469011015e-09,4.094463434967110516e-09,0.000000000000000000e+00,4.094463426584794715e-09,4.094463434967110516e-09,0.000000000000000000e+00,4.094463426584794715e-09,4.094463434967110516e-09,0.000000000000000000e+00,4.094463426584794715e-09
2.933166278390042514e-01,2.233810205964914530e-05,1.906979806893270279e+03,2.233785256610507203e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.095431834130522475e-08,6.435120863534866953e-02,1.095431828130667991e-08,1.170715613341144490e-08,4.855206366753488621e-05,1.170715606488269429e-08,1.170772456760005298e-08,0.000000000000000000e+00,1.170772449906464687e-08,1.170772456760005298e-08,0.000000000000000000e+00,1.170772449906464687e-08,1.170772456760005298e-08,0.000000000000000000e+00,1.170772449906464687e-08
3.144035471591500319e-01,2.235883642143221550e-05,6.966085223602190126e+02,2.235858646451207348e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.129728654016616929e-08,2.350670644733207637e-02,3.129728605040610098e-08,3.205012077955871064e-08,1.784631946818411322e-05,3.205012026595359945e-08,3.205069276646099752e-08,0.000000000000000000e+00,3.205069225283754939e-08,3.205068921374731872e-08,1.108467047713299052e-07,3.205068870012398309e-08,3.205068921374731872e-08,1.108467047713299052e-07,3.205068870012398309e-08
3.370064329271928449e-01,2.241120531465412569e-05,2.650795785104813262e+02,2.241095418546833675e-05,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.347405078268366196e-08,8.944858744570195405e-03,8.347404729872518274e-08,8.422688857478988211e-08,6.706619418603162219e-06,8.422688502770561075e-08,8.422745345626481139e-08,0.000000000000000000e+00,8.422744990913296060e-08,8.422745523262165079e-08,2.108999817170805898e-08,8.422745168548964118e-08,8.422745523262165079e-08,2.108999817170805898e-08,8.422745168548964118e-08
3.612342699709430449e-01,2.254007956281611769e-05,1.048157307722168525e+02,2.253982553713135994e-05,6.262081342356395908e-08,7.060229039787296879e-01,6.262081146288085219e-08,2.122591560294040391e-07,3.536893214975456428e-03,2.122591335024309874e-07,2.130119920451534199e-07,2.660208558683158204e-06,2.130119693581006703e-07,2.130125587029851886e-07,0.000000000000000000e+00,2.130125360158117103e-07,2.130125587029851886e-07,0.000000000000000000e+00,2.130125360158117103e-07,2.130125622556988674e-07,1.667842356541165268e-08,2.130125395685246479e-07
3.872038781812552899e-01,2.284674723895818715e-05,4.296638082504772882e+01,2.284648625401604368e-05,3.692495518237137730e-07,2.894145391832200764e-01,3.692494836511063700e-07,5.188878962059106925e-07,1.449851417132779320e-03,5.188877615836094996e-07,5.196407339980169127e-07,1.087060393674135673e-06,5.196405989847940269e-07,5.196412988794918419e-07,0.000000000000000000e+00,5.196411638659754593e-07,5.196413006558486813e-07,3.418428910924955073e-09,5.196411656423314516e-07,5.196413006558486813e-07,3.418428910924955073e-09,5.196411656423314516e-07
4.150404757850472692e-01,2.355256563646435097e-05,1.821962198255271659e+01,2.355228827696783598e-05,1.075052004750887136e-06,1.227243153965260763e-01,1.075051426882687813e-06,1.224690347356727216e-06,6.147998825425613498e-04,1.224689597423809928e-06,1.225443181596119757e-06,4.638598781821045199e-07,1.225442430740930974e-06,1.225443750030308365e-06,0.000000000000000000e+00,1.225442999174422897e-06,1.225443750030308365e-06,0.000000000000000000e+00,1.225442999174422897e-06,1.225443750030308365e-06,0.000000000000000000e+00,1.225442999174422897e-06
4.448782831127585102e-01,2.512647077423935116e-05,7.975846337934766161e+00,2.512615510711644075e-05,2.648951046069214499e-06,5.372394874470341752e-02,2.648947537601490085e-06,2.798589392227768258e-06,2.691355538712077861e-04,2.798585476180127931e-06,2.799342230019874478e-06,2.017907474419139157e-07,2.799338311865070288e-06,2.799342794901349407e-06,0.000000000000000000e+00,2.799338876744963807e-06,2.799342794901349407e-06,0.000000000000000000e+00,2.799338876744963807e-06,2.799342798454063086e-06,1.269124197747886375e-09,2.799338880297667745e-06
4.768611697714469355e-01,2.853317854700776479e-05,3.597640345823672980e+00,2.853277147974041966e-05,6.055656658787711422e-06,2.423309309793369656e-02,6.055638323335937805e-06,6.205295004946265180e-06,1.213981303555599565e-04,6.205275752143039127e-06,6.206047842738371401e-06,9.102111969280044992e-08,6.206028585263296163e-06,6.206048407619846330e-06,0.000000000000000000e+00,6.206029150141264376e-06,6.206048407619846330e-06,0.000000000000000000e+00,6.206029150141264376e-06,6.206048407619846330e-06,0.000000000000000000e+00,6.206029150141264376e-06
5.111433483440165348e-01,3.570354533977138090e-05,1.669141671514831060e+00,3.570290797578187304e-05,1.322602274100859177e-05,1.124305414273208195e-02,1.322593527755541627e-05,1.337566108361443185e-05,5.632374650027578174e-05,1.337557162985855492e-05,1.337641392140653807e-05,4.276085363304065874e-08,1.337632445758074213e-05,1.337641449339344035e-05,0.000000000000000000e+00,1.337632502955999232e-05,1.337641448628801299e-05,5.311907283607535857e-10,1.337632502245465983e-05,1.337641448984072667e-05,2.655953641803767928e-10,1.337632502600732777e-05
5.478901179593939075e-01,5.040397924105377570e-05,7.952150082943387766e-01,5.040270898183424244e-05,2.792645643268087952e-05,5.356432739881365757e-03,2.792606649282632401e-05,2.807609477883943327e-05,2.683359145978577603e-05,2.807570064897896785e-05,2.807684761307882582e-05,2.024565524353838424e-08,2.807645346208172723e-05,2.807684818151301442e-05,0.000000000000000000e+00,2.807645403049996113e-05,2.807684818151301442e-05,0.000000000000000000e+00,2.807645403049996113e-05,2.807684818151301442e-05,0.000000000000000000e+00,2.807645403049996113e-05
5.872786613189476812e-01,7.980658617867675275e-05,3.884367222535456410e-01,7.980340171779223162e-05,5.732906330990772403e-05,2.616443539321056111e-03,5.732742003056043111e-05,5.747870165251356411e-05,1.310740029676519038e-05,5.747704978359097856e-05,5.747945449030567033e-05,9.889345471824348351e-09,5.747780257811190523e-05,5.747945505873985894e-05,0.000000000000000000e+00,5.747780314651341869e-05,5.747945505873985894e-05,0.000000000000000000e+00,5.747780314651341869e-05,5.747945505873985894e-05,0.000000000000000000e+00,5.747780314651341869e-05
6.294988990221888070e-01,1.372642739916329901e-04,1.942551431444125842e-01,1.372548536822046632e-04,1.147867511086531067e-04,1.308469495109566665e-03,1.147801633616025204e-04,1.149363894477062331e-04,6.554941314769690647e-06,1.149297845139480911e-04,1.149371422854983393e-04,4.945609178144203662e-09,1.149305372652164323e-04,1.149371428539325279e-04,0.000000000000000000e+00,1.149305378335852842e-04,1.149371428539325279e-04,0.000000000000000000e+00,1.149305378335852842e-04,1.149371428539325279e-04,0.000000000000000000e+00,1.149305378335852842e-04
6.747544053110693385e-01,2.471180184677734815e-04,9.932400466404081585e-02,2.470874873252313308e-04,2.246404955776881707e-04,6.690295617441251955e-04,2.246152657908074440e-04,2.247901339202940107e-04,3.351587047211869561e-06,2.247648705111638767e-04,2.247908867616388306e-04,2.512919814710995239e-09,2.247656231832961251e-04,2.247908873265203056e-04,0.000000000000000000e+00,2.247656237480506671e-04,2.247908873265203056e-04,0.000000000000000000e+00,2.247656237480506671e-04,2.247908873265203056e-04,0.000000000000000000e+00,2.247656237480506671e-04
7.232633896483533498e-01,4.528703225332719740e-04,5.185805185492015773e-02,4.527677922469816379e-04,4.303927996467393768e-04,3.493069794965440061e-04,4.303001939518300706e-04,4.305424379893452169e-04,1.749880467132277691e-06,4.304497678938370704e-04,4.305431908271373231e-04,1.303768756486986680e-09,4.304505204075700919e-04,4.305431913884660844e-04,0.000000000000000000e+00,4.304505209686571303e-04,4.305431913955715117e-04,1.650340198084793233e-11,4.304505209757595761e-04,4.305431913920187981e-04,8.251700990423966167e-12,4.304505209722083803e-04
7.752597488629456857e-01,8.308426243601729766e-04,2.761497006366915932e-02,8.304975701954647651e-04,8.083651014665349521e-04,1.860097346880740232e-04,8.080384624183648478e-04,8.085147398197989332e-04,9.318301593306320528e-07,8.081879798468972293e-04,8.085154926469328984e-04,7.074532363129436780e-10,8.081887320656051246e-04,8.085154932189198007e-04,0.000000000000000000e+00,8.081887326371296146e-04,8.085154932189198007e-04,0.000000000000000000e+00,8.081887326371296146e-04,8.085154932224725144e-04,4.394119480204619163e-12,8.081887326406795094e-04
8.309941949353386592e-01,1.512630162629591268e-03,1.498160486123113061e-02,1.511486714235986363e-03,1.490152639739505958e-03,1.009135361430094112e-04,1.489042913583541383e-03,1.490302278085664511e-03,5.055365638146357754e-07,1.489192329100602098e-03,1.490303030927009331e-03,3.766541095268996778e-10,1.489193080820820940e-03,1.490303031488338092e-03,0.000000000000000000e+00,1.489193081381313998e-03,1.490303031491890806e-03,2.383886769157593051e-12,1.489193081384861291e-03,1.490303031491890806e-03,2.383886769157593051e-12,1.489193081384861291e-03
8.907354638610439634e-01,2.721469979526602856e-03,8.271933867675605387e-03,2.717770137199520836e-03,2.698992456636517545e-03,5.571833625704565628e-05,2.695353451115060830e-03,2.699142094982676099e-03,2.791266397893098979e-07,2.695502686121820611e-03,2.699142847820468205e-03,2.092818004305316942e-10,2.695503436930336231e-03,2.699142848385349680e-03,0.000000000000000000e+00,2.695503437493695052e-03,2.699142848392455107e-03,2.632475477113606328e-12,2.695503437500781831e-03,2.699142848392455107e-03,2.632475477113606328e-12,2.695503437500781831e-03
9.547716114208055771e-01,4.830323623959742463e-03,4.643749465001131317e-03,4.818676371682551092e-03,4.807846101069657152e-03,3.127950468698739516e-05,4.796306909296800362e-03,4.807995739422921133e-03,1.566963639177167438e-07,4.796455829927454700e-03,4.807996492253607812e-03,1.174879132655401018e-10,4.796456579147221656e-03,4.807996492818489287e-03,0.000000000000000000e+00,4.796456579709393493e-03,4.807996492825594714e-03,1.477835386987925779e-12,4.796456579716464226e-03,4.807996492825594714e-03,1.477835386987925779e-12,4.796456579716464226e-03
1.023411402105452783e+00,8.453438237509658393e-03,2.648183716187593306e-03,8.417808397395526790e-03,8.430960714616020368e-03,1.783771444682430833e-05,8.395519835487962393e-03,8.431110352965731636e-03,8.935983218298117934e-08,8.395668217534839328e-03,8.431111105803523742e-03,6.699964782845747999e-11,8.395668964052055427e-03,8.431111106368405217e-03,0.000000000000000000e+00,8.395668964612194168e-03,8.431111106364852503e-03,4.213814328833803887e-13,8.395668964608670945e-03,8.431111106371957931e-03,4.213814328833803887e-13,8.395668964615717392e-03
1.096985797892384040e+00,1.458893991893006614e-02,1.532760668086565869e-03,1.448303696440171769e-02,1.456646239603998083e-02,1.032441404997421603e-05,1.446088473534383120e-02,1.456661203437903396e-02,5.172119864496529738e-08,1.446103220976907751e-02,1.456661278722037878e-02,3.853529776814790149e-11,1.446103295172355974e-02,1.456661278778170754e-02,0.000000000000000000e+00,1.446103295227677173e-02,1.456661278778881297e-02,4.877885793436443137e-13,1.446103295228377307e-02,1.456661278778881297e-02,4.877885793436443137e-13,1.446103295228377307e-02
1.175849554052155854e+00,2.483840259570513354e-02,8.997043538626890193e-04,2.453246768632901323e-02,2.481592507282215365e-02,6.060254851394994374e-06,2.451054134612584701e-02,2.481607471116120678e-02,3.035946093317498878e-08,2.451068731673728199e-02,2.481607546400255160e-02,2.261956214841579992e-11,2.451068805112596727e-02,2.481607546456388036e-02,0.000000000000000000e+00,2.451068805167353967e-02,2.481607546457098579e-02,2.863235714989341563e-13,2.451068805168046816e-02,2.481607546456388036e-02,0.000000000000000000e+00,2.451068805167353967e-02
1.260382929679727315e+00,4.174139524759823416e-02,5.351780889744991868e-04,4.088221907967280050e-02,4.171891772470814885e-02,3.604868193769839151e-06,4.086066024550419340e-02,4.171906736304720198e-02,1.805895259880174407e-08,4.086080376951117810e-02,4.171906811588854680e-02,1.345496883304415303e-11,4.086080449159081723e-02,4.171906811644987556e-02,0.000000000000000000e+00,4.086080449212921295e-02,4.171906811644987556e-02,0.000000000000000000e+00,4.086080449212921295e-02,4.171906811644987556e-02,0.000000000000000000e+00,4.086080449212921295e-02
1.350993521198025071e+00,6.928022070564310297e-02,3.223766994477750671e-04,6.693482074200174381e-02,6.925774318276012309e-02,2.171474383131919683e-06,6.691384751237142159e-02,6.925789282109917622e-02,1.087822101852840484e-08,6.691398713782301111e-02,6.925789357394052104e-02,8.104906636333785724e-12,6.691398784028874946e-02,6.925789357450184980e-02,0.000000000000000000e+00,6.691398784081252493e-02,6.925789357450895523e-02,1.025937548903010977e-13,6.691398784081914464e-02,6.925789357450895523e-02,1.025937548903010977e-13,6.691398784081914464e-02
1.448118227674533021e+00,1.136344569611509314e-01,1.965206636101850279e-04,1.074158258131784893e-01,1.136119794382608461e-01,1.323729622459663195e-06,1.073957625064859978e-01,1.136121290765998992e-01,6.631357714255187134e-09,1.073958960742915497e-01,1.136121298294412441e-01,4.940746750284440339e-12,1.073958967462808056e-01,1.136121298300025728e-01,0.000000000000000000e+00,1.073958967467818493e-01,1.136121298300025728e-01,0.000000000000000000e+00,1.073958967467818493e-01,1.136121298300096782e-01,6.254109810486633037e-14,1.073958967467881914e-01
1.552225357427047925e+00,1.842992864368397932e-01,1.211607312844836234e-04,1.683131460202204333e-01,1.842768089139497079e-01,8.161179905146322771e-07,1.682944515498208116e-01,1.842769585522958664e-01,4.088387235129091016e-09,1.682945760048542849e-01,1.842769593051301058e-01,3.046114736022466949e-12,1.682945766309905666e-01,1.842769593056914346e-01,0.000000000000000000e+00,1.682945766314574432e-01,1.842769593057056454e-01,7.711682876006245280e-14,1.682945766314692948e-01,1.842769593056985400e-01,3.855841438003122640e-14,1.682945766314633274e-01
1.663816886076127322e+00,2.957297556346887291e-01,7.550412667764728168e-05,2.560115404558137575e-01,2.957072781117986437e-01,5.085829246603817043e-07,2.559948172502369834e-01,2.957074277501448023e-01,2.547797589643951735e-09,2.559949285819337339e-01,2.957074285029861471e-01,1.898257220290782058e-12,2.559949291420515194e-01,2.957074285035474759e-01,0.000000000000000000e+00,2.559949291424691298e-01,2.957074285035545813e-01,2.402857240874407293e-14,2.559949291424744588e-01,2.957074285035545813e-01,2.402857240874407293e-14,2.559949291424744588e-01
1.783430876931909381e+00,4.697402201906868413e-01,4.753306499742557370e-05,3.748353476560873920e-01,4.697177426678038614e-01,3.201746068201037781e-07,3.748212953453787244e-01,4.697178923061429145e-01,1.603947145112569591e-09,3.748213888960746920e-01,4.697178930589842594e-01,1.195033805491672262e-12,3.748213893667350360e-01,4.697178930595455881e-01,0.000000000000000000e+00,3.748213893670859220e-01,4.697178930595455881e-01,0.000000000000000000e+00,3.748213893670859220e-01,4.697178930595455881e-01,0.000000000000000000e+00,3.748213893670859220e-01
1.911644075385699804e+00,7.389813077340008363e-01,3.021430380755125547e-05,5.223998045804902901e-01,7.389588302111107510e-01,2.035183992343416451e-07,5.223890691905135331e-01,7.389589798494569095e-01,1.019546001006045420e-09,5.223891406594178832e-01,7.389589806022911489e-01,7.692364576777164998e-13,5.223891410189797080e-01,7.389589806028595831e-01,0.000000000000000000e+00,5.223891410192511575e-01,7.389589806028595831e-01,0.000000000000000000e+00,5.223891410192511575e-01,7.389589806028595831e-01,0.000000000000000000e+00,5.223891410192511575e-01
2.049074689815846284e+00,1.151945241320248670e+00,1.938248720138559733e-05,6.839785668654745354e-01,1.151922763797358584e+00,1.305571292832582603e-07,6.839714634066436094e-01,1.151922913435704743e+00,6.540391412488785736e-10,6.839715106966276492e-01,1.151922914188546088e+00,4.872971570720292401e-13,6.839715109345470001e-01,1.151922914189107416e+00,0.000000000000000000e+00,6.839715109347244137e-01,1.151922914189114522e+00,6.168318443949737706e-15,6.839715109347266342e-01,1.151922914189114522e+00,6.168318443949737706e-15,6.839715109347266342e-01
2.196385372416546744e+00,1.780127065883270632e+00,1.254259407056278719e-05,8.313832795252041885e-01,1.780104588360380546e+00,8.448477528213366108e-08,8.313794893964139288e-01,1.780104737998726705e+00,4.232350249847051148e-10,8.313795146285063442e-01,1.780104738751568050e+00,3.153346817356241935e-13,8.313795147554507992e-01,1.780104738752129379e+00,0.000000000000000000e+00,8.313795147555455012e-01,1.780104738752136484e+00,3.991578249818027527e-15,8.313795147555467224e-01,1.780104738752129379e+00,0.000000000000000000e+00,8.313795147555455012e-01
2.354286414322415588e+00,2.728211355327935905e+00,8.183865161282598828e-06,9.346639518082644482e-01,2.728188877805052925e+00,5.512511786109976885e-08,9.346624831992409455e-01,2.728189027443391979e+00,2.761548652950610968e-10,9.346624929762377132e-01,2.728189028196233323e+00,2.057514180465314756e-13,9.346624930254264774e-01,2.728189028196794652e+00,0.000000000000000000e+00,9.346624930254631147e-01,2.728189028196794652e+00,0.000000000000000000e+00,9.346624930254631147e-01,2.728189028196801758e+00,2.604448329702930221e-15,9.346624930254635588e-01
2.523539170434765833e+00,4.148484349455259235e+00,5.382026164928027012e-06,9.842116720525795337e-01,4.148461871932369149e+00,3.625240894514756311e-08,9.842113171660882287e-01,4.148462021570708202e+00,1.816101170811893700e-10,9.842113195286803506e-01,4.148462022323549547e+00,1.353100879867772173e-13,9.842113195405667314e-01,4.148462022324110876e+00,0.000000000000000000e+00,9.842113195405756132e-01,4.148462022324110876e+00,0.000000000000000000e+00,9.842113195405756132e-01,4.148462022324110876e+00,0.000000000000000000e+00,9.842113195405756132e-01
2.704959730463131429e+00,6.261120981221097281e+00,3.566008520529190423e-06,9.980908954736281702e-01,6.261098503698207196e+00,2.402002428574845774e-08,9.980908525612052218e-01,6.261098653336546249e+00,1.203307462802878666e-10,9.980908528468868113e-01,6.261098654089387594e+00,8.965339667404878516e-14,9.980908528483241060e-01,6.261098654089948923e+00,0.000000000000000000e+00,9.980908528483252162e-01,6.261098654089956028e+00,1.134853122456313791e-15,9.980908528483252162e-01,6.261098654089956028e+00,1.134853122456313791e-15,9.980908528483252162e-01
2.899422853882875017e+00,9.382606102770587597e+00,2.379635681934694712e-06,9.999158244536900941e-01,9.382583625247697512e+00,1.602882025126232781e-08,9.999158225616111562e-01,9.382583774886043670e+00,8.029799590356475404e-11,9.999158225742073025e-01,9.382583775638877910e+00,6.058397155844632617e-14,9.999158225742706962e-01,9.382583775639446344e+00,0.000000000000000000e+00,9.999158225742706962e-01,9.382583775639446344e+00,0.000000000000000000e+00,9.999158225742706962e-01,9.382583775639446344e+00,0.000000000000000000e+00,9.999158225742706962e-01
3.107866187782013956e+00,1.396537444196276567e+01,1.598751750594321873e-06,9.999991391748594971e-01,1.396535196443987559e+01,1.076891922205200588e-08,9.999991391555100861e-01,1.396535211407821464e+01,5.394849859949919807e-11,9.999991391556388720e-01,1.396535211483106309e+01,4.019438655286973494e-14,9.999991391556395381e-01,1.396535211483162442e+01,0.000000000000000000e+00,9.999991391556395381e-01,1.396535211483162442e+01,0.000000000000000000e+00,9.999991391556395381e-01,1.396535211483162442e+01,0.000000000000000000e+00,9.999991391556395381e-01
3.331294787934670154e+00,2.065286789036767345e+01,1.081068033942132397e-06,9.999999989270649259e-01,2.065284541284478337e+01,7.281889619821450924e-09,9.999999989270408340e-01,2.065284556248312242e+01,3.647936412802396566e-11,9.999999989270409451e-01,2.065284556323597087e+01,2.683520448530509065e-14,9.999999989270409451e-01,2.065284556323652509e+01,0.000000000000000000e+00,9.999999989270409451e-01,2.065284556323653220e+01,3.440410831449370469e-16,9.999999989270409451e-01,2.065284556323653220e+01,3.440410831449370469e-16,9.999999989270409451e-01
3.570785964900462517e+00,3.035570965193808490e+01,7.355172330462329964e-07,9.999999999999343858e-01,3.035568717441519482e+01,4.954318448385324245e-09,9.999999999999343858e-01,3.035568732405353387e+01,2.481916042683250604e-11,9.999999999999343858e-01,3.035568732480637522e+01,1.849171640372498749e-14,9.999999999999343858e-01,3.035568732480693654e+01,0.000000000000000000e+00,9.999999999999343858e-01,3.035568732480693654e+01,0.000000000000000000e+00,9.999999999999343858e-01,3.035568732480694365e+01,2.340723595408226490e-16,9.999999999999343858e-01
3.827494478516307197e+00,4.435671325589726877e+01,5.033543006422424548e-07,1.000000000000000000e+00,4.435669077837438579e+01,3.390508592451736281e-09,1.000000000000000000e+00,4.435669092801272484e+01,1.698509644894529218e-11,1.000000000000000000e+00,4.435669092876556618e+01,1.265488361500941307e-14,1.000000000000000000e+00,4.435669092876612751e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.435669092876612751e+01,0.000000000000000000e+00,1.000000000000000000e+00,4.435669092876613462e+01,1.601884001899925765e-16,1.000000000000000000e+00
4.102658105827190482e+00,6.445515463600720807e+01,3.463980343280296490e-07,1.000000000000000000e+00,6.445513215848431798e+01,2.333278213081131273e-09,1.000000000000000000e+00,6.445513230812267125e+01,1.168879260026588829e-11,1.000000000000000000e+00,6.445513230887550549e+01,8.819067904229581409e-15,1.000000000000000000e+00,6.445513230887607392e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.445513230887607392e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.445513230887607392e+01,0.000000000000000000e+00,1.000000000000000000e+00
4.397603609302721317e+00,9.316436944810743626e+01,2.396531703202540682e-07,1.000000000000000000e+00,9.316434697058454617e+01,1.614262820211899598e-09,1.000000000000000000e+00,9.316434712022288522e+01,8.086813216249310619e-12,1.000000000000000000e+00,9.316434712097571946e+01,6.101413321449607715e-15,1.000000000000000000e+00,9.316434712097628790e+01,0.000000000000000000e+00,1.000000000000000000e+00,9.316434712097628790e+01,0.000000000000000000e+00,1.000000000000000000e+00,9.316434712097628790e+01,0.000000000000000000e+00,1.000000000000000000e+00
